2013, 77.7778 , 22.2222 , 68.254 , 11.1111 , 11.1111 , 4.7619 , 1.5873 , 3.1746 , 0
2014, 78.5714 , 21.4286 , 76.7857 , 8.92857 , 7.14286 , 3.57143 , 1.78571 , 1.78571 , 0
2015, 78.3784 , 21.6216 , 63.5135 , 12.1622 , 13.5135 , 5.40541 , 1.35135 , 1.35135 , 2.7027
2016, 75.9494 , 24.0506 , 67.0886 , 11.3924 , 11.3924 , 1.26582 , 8.86076 , 1.78571 , 0
2017, 71.4286 , 28.5714 , 65.9341 , 13.1868 , 3.2967 , 5.49451 , 5.49451 , 6.59341 , 0
2018, 71.4286 , 28.5714 , 72.2222 , 6.34921 , 9.52381 , 2.38095 , 3.1746 , 6.34921 , 0
